school_id,name,address,city,zip_code,school_type,latitude,longitude,school_rating,district_id
101912458,MICKEY LELAND COLLEGE PREP ACADEMY FO MIDDLE,1700 GREGG ST,HOUSTON,77020,Middle,29.775746,-95.335746,95,5
101912011,MILBY HIGH,1601 BROADWAY,HOUSTON,77012,High,29.711314,-95.276904,75,5
101919107,MILDRED JENKINS ELEMENTARY,4615 REYNALDO DR,SPRING,77373,Elementary,30.04374,-95.3588,65,7
101903144,MILLER INTERMEDIATE,15025 WESTPARK,HOUSTON,77082,Elementary,29.717891,-95.654844,95,4
101917048,MILLER INTERMEDIATE,1002 FAIRMONT PKWY,PASADENA,77504,Middle,29.650556,-95.196496,95,9
101907110,MILLSAP ELEMENTARY,12424 HUFFMEISTER RD,CYPRESS,77429,Elementary,29.954476,-95.629927,85,1
101912299,MILNE ELEMENTARY,7800 PORTAL DR,HOUSTON,77071,Elementary,29.661622,-95.51625,75,5
101919120,MILTON COOPER ELEMENTARY,18665 IMPERIAL VLY  DR,HOUSTON,77073,Elementary,29.96842,-95.403355,85,7
101912264,MITCHELL ELEMENTARY,10900 GULFDALE DR,HOUSTON,77075,Elementary,29.606911,-95.276112,75,5
101915116,MITTELSTADT ELEMENTARY,7525 KLEINGREEN LN,KLEIN,77379,Elementary,30.014288,-95.523082,75,13
101912207,MONTGOMERY ELEMENTARY,4000 SIMSBROOK DR,HOUSTON,77045,Elementary,29.620297,-95.436315,75,5
101907115,MOORE ELEMENTARY,13734 LAKEWOOD FOREST DR,HOUSTON,77070,Elementary,29.978159,-95.595877,95,1
101917129,MOORE ELEMENTARY,8880 S BLUFF,HOUSTON,77089,Elementary,29.694895,-95.129166,95,9
101917133,MORALES ELEMENTARY,305 W HARRIS,PASADENA,77506,Elementary,29.696091,-95.214576,85,9
101912359,MORENO ELEMENTARY,620 E CANINO,HOUSTON,77037,Elementary,29.874725,-95.389955,95,5
101917135,MORRIS MIDDLE,10415 FUQUA,HOUSTON,77089,Elementary,29.612468,-95.22929,85,9
101914130,MORTON RANCH ELEMENTARY,2502 MASON RD,KATY,77449,Elementary,29.818245,-95.752121,75,12
101914009,MORTON RANCH HIGH,21000 FRANZ RD,KATY,77449,High,29.806603,-95.744525,85,12
101914049,MORTON RANCH JUNIOR HIGH ,2498 N MASON RD,KATY,77449,Middle,29.818242,-95.752121,85,12
101915126,MUELLER ELEMENTARY,7074 FM 2920,KLEIN,77379,Elementary,30.0823,-95.531137,95,13
101912054,NAVARRO MIDDLE,5100 POLK ST,HOUSTON,77023,Middle,29.735123,-95.326056,65,5
101912394,NEFF ELEMENTARY,8301 NEFF ST,HOUSTON,77036,Elementary,29.701598,-95.530352,75,5
101917146,NELDA SULLIVAN MIDDLE,1112 QUEENS RD,PASADENA,77075,Elementary,29.676477,-95.223503,85,9
101906101,NEWPORT ELEMENTARY,430 N DIAMONDHEAD BLVD,CROSBY,77532,Elementary,29.939577,-95.082068,85,10
101902005,NIMITZ HIGH,2005 W W THORNE DR,HOUSTON,77073,High,30.000861,-95.39696,85,6
101915112,NITSCH ELEMENTARY,4702 W MOUNT HOUSTON,HOUSTON,77088,Elementary,29.894462,-95.467884,75,13
101910114,NORMANDY CROSSING ELEMENTARY,12500 NORMANDY CROSSING DR,HOUSTON,77015,Elementary,29.781982,-95.208632,85,18
101913103,NORTH BELT ELEMENTARY,8105 N BELT DR,HUMBLE,77396,Elementary,29.938777,-95.266048,65,8
101912477,NORTH FOREST HIGH,10726 MESA DR,HOUSTON,77078,High,29.8689,-95.26237,65,5
101910108,NORTH SHORE ELEMENTARY,14310 DUNCANNON,HOUSTON,77015,Elementary,29.791668,-95.168661,85,18
101910042,NORTH SHORE MIDDLE,120 CASTLEGORY,HOUSTON,77015,Middle,29.802584,-95.173497,85,18
101910003,NORTH SHORE SENIOR HIGH,353 N CASTLEGORY,HOUSTON,77049,High,29.811877,-95.174593,85,18
101915102,NORTHAMPTON ELEMENTARY,6404 ROOT RD,SPRING,77389,Elementary,30.099054,-95.517802,75,13
101920005,NORTHBROOK HIGH,#1 RAIDER CIR,HOUSTON,77080,High,29.815919,-95.528626,75,15
101920047,NORTHBROOK MIDDLE,3030 ROSEFIELD DR,HOUSTON,77080,Middle,29.827145,-95.535948,75,15
101919122,NORTHGATE ELEMENTARY,23437 NORTHGATE CROSSING BLVD,HOUSTON,77373,Elementary,30.091586,-95.42836,85,7
101912210,NORTHLINE ELEMENTARY,821 WITCHER LN,HOUSTON,77076,Elementary,29.850491,-95.387482,55,5
101921109,NORTHPOINTE INTERMEDIATE,11855 NORTHPOINTE BLVD,TOMBALL,77377,Elementary,30.029223,-95.633888,95,17
101912003,NORTHSIDE HIGH,1101 QUITMAN,HOUSTON,77009,High,29.784495,-95.357464,75,5
101914109,NOTTINGHAM COUNTRY ELEMENTARY,20500 KINGSLAND BLVD,KATY,77450,Elementary,29.776599,-95.728435,85,12
101920121,NOTTINGHAM ELEMENTARY,570 NOTTINGHAM OAKS TRAIL,HOUSTON,77079,Elementary,29.765974,-95.613221,95,15
101903046,O'DONNELL MIDDLE,14041 ALIEF CLODINE,HOUSTON,77082,Middle,29.711511,-95.637175,85,4
101912211,OAK FOREST ELEMENTARY,1401 W 43RD ST,HOUSTON,77018,Elementary,29.828275,-95.43702,95,5
101913118,OAK FOREST ELEMENTARY,6400 KINGWOOD GLEN,HUMBLE,77346,Elementary,29.999276,-95.17558,75,8
101921116,OAKCREST INTERMEDIATE,18202 SHAW RD,CYPRESS,77429,Elementary,30.033882,-95.640841,95,17
101913108,OAKS ELEMENTARY,5858 UPPER LK DR,HUMBLE,77346,Elementary,30.006434,-95.184711,75,8
101912212,OATES ELEMENTARY,10044 WALLISVILLE RD,HOUSTON,77013,Elementary,29.792768,-95.25266,75,5
101914122,ODESSA KILPATRICK ELEMENTARY,26100 CINCO RANCH BLVD,KATY,77494,Elementary,29.725167,-95.802929,95,12
101902115,ODOM ELEMENTARY,14701 HENRY RD,HOUSTON,77060,Elementary,29.914088,-95.383489,85,6
101902111,OLESON ELEMENTARY,12345 VICKERY ST,HOUSTON,77039,Elementary,29.904822,-95.324433,75,6
101903042,OLLE MIDDLE,9200 BOONE RD,HOUSTON,77099,Middle,29.676887,-95.57869,85,4
101902112,ORANGE GROVE ELEMENTARY,4514 MOUNT HOUSTON RD,HOUSTON,77093,Elementary,29.890156,-95.326463,65,6
101912338,ORTIZ MIDDLE,6767 TELEPHONE RD,HOUSTON,77061,Middle,29.663527,-95.286746,75,5
101903119,OUTLEY ELEMENTARY,12355 RICHMOND AVE,HOUSTON,77082,Elementary,29.72889,-95.598526,85,4
101907119,OWENS ELEMENTARY,7939 JACKRABBIT RD,HOUSTON,77095,Elementary,29.893272,-95.621791,75,1
101903140,OWENS INTERMEDIATE,6900 TURTLEWOOD,HOUSTON,77072,Elementary,29.700976,-95.568695,75,4
101913122,PARK LAKES ELEMENTARY,4400 WILSON RD,HUMBLE,77396,Elementary,29.94484,-95.250787,75,8
101912214,PARK PLACE ELEMENTARY,8235 PARK PL BLVD,HOUSTON,77017,Elementary,29.688743,-95.273975,95,5
101917043,PARK VIEW INTERMEDIATE,3003 DABNEY DR,PASADENA,77502,Middle,29.668225,-95.184011,85,9
101912215,PARKER ELEMENTARY,10626 ATWELL DR,HOUSTON,77096,Elementary,29.666293,-95.484368,95,5
101917112,PARKS ELEMENTARY,3302 SAN AUGUSTINE,PASADENA,77503,Elementary,29.687911,-95.165173,75,9
101917001,PASADENA HIGH SCHOOL,206 S SHAVER,PASADENA,77506,High,29.708968,-95.210831,85,9
101917013,PASADENA MEMORIAL HIGH,4410 CRENSHAW,PASADENA,77504,High,29.640516,-95.175753,85,9
101919105,PAT REYNOLDS ELEMENTARY,3975 GLADERIDGE DR,HOUSTON,77068,Elementary,29.998456,-95.495574,75,7
101912216,PATTERSON ELEMENTARY,5302 ALLENDALE RD,HOUSTON,77017,Elementary,29.682544,-95.241802,85,5
101917108,PEARL HALL ELEMENTARY,1504 9TH ST,SO HOUSTON,77587,Elementary,29.662579,-95.229511,75,9
101919108,PEARL M HIRSCH ELEMENTARY,2633 TRAILING VINE RD,SPRING,77373,Elementary,30.050249,-95.39342,65,7
101912217,PECK ELEMENTARY,5001 MARTIN LUTHER KING JR BLVD,HOUSTON,77021,Elementary,29.706229,-95.334046,75,5
101912064,PERSHING MIDDLE,3838 BLUE BONNET,HOUSTON,77025,Middle,29.702415,-95.438638,85,5
101912265,PETERSEN ELEMENTARY,14404 WATERLOO DR,HOUSTON,77045,Elementary,29.618686,-95.424396,75,5
101903110,PETROSKY ELEMENTARY,6703 WINKLEMAN,HOUSTON,77083,Elementary,29.708367,-95.653275,75,4
101912218,PILGRIM ACADEMY ELEMENTARY,6302 SKYLINE,HOUSTON,77057,Elementary,29.7295,-95.494354,85,5
101912218,PILGRIM ACADEMY MIDDLE,6302 SKYLINE,HOUSTON,77057,Middle,29.7295,-95.494354,85,5
101912337,PIN OAK MIDDLE,4601 GLENMONT,BELLAIRE,77401,Middle,29.719384,-95.457695,95,5
101920110,PINE SHADOWS ELEMENTARY,9900 NEUENS,HOUSTON,77080,Elementary,29.807218,-95.536324,75,15
101913111,PINEFOREST ELEMENTARY,19702 W LK HOUSTON PKY,HUMBLE,77346,Elementary,30.003916,-95.163363,75,8
101912219,PINEY POINT ELEMENTARY,8921 PAGEWOOD LN,HOUSTON,77063,Elementary,29.725279,-95.522256,75,5
101912220,PLEASANTVILLE ELEMENTARY,1431 GELLHORN DR,HOUSTON,77029,Elementary,29.764508,-95.271407,85,5
101902051,PLUMMER MIDDLE,11429 SPEARS-GEARS RD,HOUSTON,77067,Middle,29.947586,-95.437507,75,6
101912221,POE ELEMENTARY,5100 HAZARD ST,HOUSTON,77098,Elementary,29.727427,-95.408638,85,5
101917113,POMEROY ELEMENTARY,920 BURKE RD,PASADENA,77506,Elementary,29.697193,-95.183771,85,9
101919103,PONDEROSA ELEMENTARY,17202 BUTTE CREEK RD,HOUSTON,77090,Elementary,30.014016,-95.45809,85,7
101907156,POPE ELEMENTARY,19019 N BRIDGELAND LAKE PKWY,CYPRESS,77433,Elementary,29.93433,-95.74763,95,1
101912222,PORT HOUSTON ELEMENTARY,1800 MCCARTY ST,HOUSTON,77029,Elementary,29.759276,-95.284795,75,5
101907104,POST ELEMENTARY,7600 EQUADOR ST,HOUSTON,77040,Elementary,29.882845,-95.551526,85,1
101907147,POSTMA ELEMENTARY,18425 W RD,CYPRESS,77433,Elementary,29.93433,-95.74763,95,1
101912223,PUGH ELEMENTARY,1147 KRESS ST,HOUSTON,77020,Elementary,29.767529,-95.306817,85,5
101910112,PURPLE SAGE ELEMENTARY,6500 PURPLE SAGE BLVD,HOUSTON,77049,Elementary,29.818586,-95.193058,85,18
101910109,PYBURN ELEMENTARY,12302 COULSON,HOUSTON,77015,Elementary,29.762088,-95.221154,95,18
101917044,QUEENS INTERMEDIATE,14521 QUEENS RD,PASADENA,77017,Middle,29.679879,-95.257113,85,9
101919126,RALPH EICKENROHT ELEMENTARY,15252 GRAND POINT DR,HOUSTON,77090,Elementary,29.988017,-95.429713,55,7
101914134,RAY AND JAMIE WOLMAN ELEMENTARY,28727 N FIRETHORNE RD,KATY,77494,Elementary,29.755346,-95.860826,95,12
101912396,RAY DAILY ELEMENTARY,12909 BRIAR FOREST,HOUSTON,77077,Elementary,29.754367,-95.613792,85,5
101902113,RAYMOND ELEMENTARY,1605 CONNORVALE RD,HOUSTON,77039,Elementary,29.910366,-95.361312,75,6
101912382,REAGAN K-8 EDUCATIONAL CENTER ELEMENTARY,4842 ANDERSON RD,HOUSTON,77053,Elementary,29.606844,-95.453462,75,5
101912382,REAGAN K-8 EDUCATIONAL CENTER MIDDLE,4842 ANDERSON RD,HOUSTON,77053,Middle,29.606844,-95.453462,75,5
101917114,RED BLUFF ELEMENTARY,416 BEARLE ST,PASADENA,77506,Elementary,29.703926,-95.186581,85,9
101912224,RED ELEMENTARY,4520 TONAWANDA DR,HOUSTON,77035,Elementary,29.666726,-95.455437,85,5
101907129,REED ELEMENTARY,8700 TAMI RENEE LN,HOUSTON,77040,Elementary,29.893915,-95.526434,85,1
101903113,REES ELEMENTARY,16305 KENSLEY,HOUSTON,77082,Elementary,29.713289,-95.675721,85,4
101907155,RENNELL ELEMENTARY,19500 TUCKERTON BLVD,CYPRESS,77433,Elementary,29.924913,-95.706901,95,1
101912060,REVERE MIDDLE,10502 BRIAR FOREST DR,HOUSTON,77042,Middle,29.747309,-95.56259,75,5
101912225,REYNOLDS ELEMENTARY,9601 ROSEHAVEN DR,HOUSTON,77051,Elementary,29.651802,-95.374561,65,5
101912080,RICE SCHOOL /LA ESCUELA RICE ELEMENTARY,7550 SEUSS DR,HOUSTON,77025,Elementary,29.698044,-95.420579,85,5
101912080,RICE SCHOOL /LA ESCUELA RICE MIDDLE,7550 SEUSS DR,HOUSTON,77025,Middle,29.698044,-95.420579,85,5
101917115,RICHEY ELEMENTARY,610 S RICHEY,PASADENA,77506,Elementary,29.704145,-95.221771,65,9
101917142,RICK SCHNEIDER MIDDLE,8420 EASTHAVEN,HOUSTON,77075,Elementary,29.646633,-95.250256,75,9
101919048,RICKEY C BAILEY MIDDLE,3377 JAMES C LEO DR,SPRING,77373,Middle,30.052377,-95.413166,55,7
101913127,RIDGE CREEK ELEMENTARY,15201 WOODLAND HILLS DR,HUMBLE,77396,Elementary,29.944166,-95.258689,75,8
101920111,RIDGECREST ELEMENTARY,2015 RIDGECREST,HOUSTON,77055,Elementary,29.809425,-95.494383,85,15
101912228,RIVER OAKS ELEMENTARY,2008 KIRBY DR,HOUSTON,77019,Elementary,29.747153,-95.42001,95,5
101913123,RIVER PINES ELEMENTARY,2400 COLD RIVER DR,HUMBLE,77338,Elementary,29.971788,-95.242716,65,8
101913045,RIVERWOOD MIDDLE,2910 HIGH VLY,KINGWOOD,77345,Middle,30.061219,-95.155769,95,8
101914120,ROBERT KING ELEMENTARY,1901 CHARLTON HOUSE LN,KATY,77493,Elementary,29.798908,-95.786481,75,12
101914123,ROBERTA WRIGHT RYLANDER ELEMENTARY,24831 WESTHEIMER PKWY,KATY,77494,Elementary,29.743183,-95.790544,95,12
101912229,ROBERTS ELEMENTARY,6000 GREENBRIAR ST,HOUSTON,77030,Elementary,29.71121,-95.411522,95,5
101907152,ROBINSON ELEMENTARY,4321 WESTFIELD VILLAGE DR,KATY,77449,Elementary,29.837544,-95.730897,75,1
101912186,ROBINSON ELEMENTARY,12425 WOODFOREST BLVD,HOUSTON,77013,Elementary,29.789157,-95.214531,55,5
101907140,ROBISON ELEMENTARY,13600 SKINNER RD,CYPRESS,77429,Elementary,29.971234,-95.687056,95,1
101912113,RODERICK R PAIGE ELEMENTARY,7501 CURRY RD,HOUSTON,77093,Elementary,29.827085,-95.3386,85,5
101914046,RODGER & ELLEN BECK JUNIOR HIGH ,5200 S FRY RD,KATY,77450,Middle,29.718155,-95.754779,95,12
101912372,RODRIGUEZ ELEMENTARY,5858 CHIMNEY ROCK,HOUSTON,77081,Elementary,29.718294,-95.478069,85,5
101914117,ROOSEVELT ALEXANDER ELEMENTARY,6161 S FRY RD,KATY,77494,Elementary,29.711368,-95.766321,95,12
101912231,ROOSEVELT ELEMENTARY,6700 FULTON ST,HOUSTON,77022,Elementary,29.818625,-95.374105,85,5
101921110,ROSEHILL ELEMENTARY,17950 WALLER TOMBALL RD,TOMBALL,77377,Elementary,30.061727,-95.681504,85,17
101912232,ROSS ELEMENTARY,2819 BAY ST,HOUSTON,77026,Elementary,29.800429,-95.341896,75,5
101913047,ROSS STERLING MIDDLE,1131 WILSON RD,HUMBLE,77338,Middle,29.984533,-95.248782,75,8
101915114,ROTH ELEMENTARY,21623 CASTLEMONT,SPRING,77388,Elementary,30.06658,-95.490729,75,13
101924102,ROYALWOOD ELEMENTARY,7715 ROYALWOOD DR,HOUSTON,77049,Elementary,29.834524,-95.188159,85,16
101912233,RUCKER ELEMENTARY,5201 VINETT ST,HOUSTON,77017,Elementary,29.694095,-95.242153,55,5
101920112,RUMMEL CREEK ELEMENTARY,625 BRITTMOORE,HOUSTON,77079,Elementary,29.774255,-95.570686,95,15
101907057,SALYARDS MIDDLE,21757 FAIRFIELD PLACE,CYPRESS,77433,Middle,30.005055,-95.757456,95,1
101919117,SALYERS ELEMENTARY,25705 HARDY ST,SPRING,77373,Elementary,30.071813,-95.420664,65,7
101919117,SALYERS MIDDLE,25705 HARDY ST,SPRING,77373,Middle,30.071813,-95.420664,65,7
101910116,SAM HOUSTON ELEMENTARY,4101 E SAM HOUSTON PKWY N,HOUSTON,77015,Elementary,29.644602,-95.157241,75,18
101917002,SAM RAYBURN HIGH,2121 CHERRYBROOK LN,PASADENA,77502,High,29.677501,-95.180763,85,9
101902118,SAMMONS ELEMENTARY,2301 FRICK RD,HOUSTON,77038,Elementary,29.921115,-95.449783,85,6
101907138,SAMPSON ELEMENTARY,16002 COLES CROSSING DR,CYPRESS,77429,Elementary,29.972659,-95.661335,95,1
101908104,SAN JACINTO ELEMENTARY,1302 E THIRTEENTH ST,DEER PARK,77536,Elementary,29.687972,-95.116749,85,14
101911112,SAN JACINTO ELEMENTARY,2615 VIRGINIA ST,BAYTOWN,77520,Elementary,29.724978,-95.002304,85,3
101917045,SAN JACINTO INTERMEDIATE,3600 RED BLUFF,PASADENA,77503,Middle,29.684636,-95.158186,75,9
101912281,SANCHEZ ELEMENTARY,2700 BERKLEY ST,HOUSTON,77012,Elementary,29.702129,-95.284212,95,5
101912237,SCARBOROUGH ELEMENTARY,3021 LITTLE YORK RD,HOUSTON,77093,Elementary,29.872505,-95.335877,75,5
101912024,SCARBOROUGH HIGH,4141 COSTA RICA,HOUSTON,77092,High,29.829203,-95.470995,75,5
101915047,SCHINDEWOLF INTERMEDIATE,20903 ELLA BLVD,SPRING,77388,Middle,30.065403,-95.477741,85,13
101905103,SCHOCHLER ELEMENTARY,910 DEERPASS,CHANNELVIEW,77530,Elementary,29.789646,-95.143948,85,2
101912353,SCHOOL AT ST GEORGE PLACE ELEMENTARY,5430 HIDALGO ST,HOUSTON,77056,Elementary,29.735352,-95.472643,85,5
101915119,SCHULTZ ELEMENTARY,7920 WILLOW FOREST,TOMBALL,77375,Elementary,30.099548,-95.543517,85,13
101912269,SCROGGINS ELEMENTARY,400 BOYLES ST,HOUSTON,77020,Elementary,29.780926,-95.299105,75,5
101912373,SEGUIN ELEMENTARY,5905 WALTRIP,HOUSTON,77087,Elementary,29.679238,-95.306714,55,5
101914010,SEVEN LAKES HIGH,9251 S FRY RD,KATY,77494,High,29.706246,-95.806378,95,12
101914053,SEVEN LAKES JUNIOR HIGH ,6026 KATY GASTON RD,KATY,77494,Middle,29.709472,-95.803602,95,12
101913116,SHADOW FOREST ELEMENTARY,2300 MILLS BRANCH DR,KINGWOOD,77345,Elementary,30.068992,-95.164832,95,8
101920113,SHADOW OAKS ELEMENTARY,1335 SHADOWDALE,HOUSTON,77043,Elementary,29.792052,-95.555003,75,15
101912276,SHADOWBRIAR ELEMENTARY,2650 SHADOWBRIAR DR,HOUSTON,77077,Elementary,29.737097,-95.599251,65,5
101912479,SHADYDALE ELEMENTARY,5905 TIDWELL RD,HOUSTON,77016,Elementary,29.848496,-95.311838,75,5
101912023,SHARPSTOWN HIGH,7504 BISSONNET ST,HOUSTON,77074,High,29.685398,-95.514453,75,5
101912081,SHARPSTOWN INTERNATIONAL SCHOOL HIGH,8330 TRIOLA,HOUSTON,77036,High,29.699649,-95.532504,95,5
101912081,SHARPSTOWN INTERNATIONAL SCHOOL MIDDLE,8330 TRIOLA,HOUSTON,77036,Middle,29.699649,-95.532504,95,5
101912239,SHEARN ELEMENTARY,9802 STELLA LINK RD,HOUSTON,77025,Elementary,29.677183,-95.441147,75,5
101924108,SHELDON ELEMENTARY,17203 HALL SHEPPARD,HOUSTON,77049,Elementary,29.862026,-95.131874,75,16
101907132,SHERIDAN ELEMENTARY,19790 KIETH HARROW BLVD,KATY,77449,Elementary,29.848542,-95.71677,75,1
101912240,SHERMAN ELEMENTARY,1909 MCKEE ST,HOUSTON,77009,Elementary,29.778463,-95.352329,75,5
101920119,SHERWOOD ELEMENTARY,1700 SHERWOOD FOREST,HOUSTON,77043,Elementary,29.798876,-95.580651,75,15
101902047,SHOTWELL MIDDLE,6515 TRL VLY WAY,HOUSTON,77086,Middle,29.928371,-95.482312,75,6
